id,nombre,usuario,descripcion,cantidad_seguidores,cantidad_sigue,fecha_creacion,conteo,grupo
15817434,Nihilo Zero,petrogustavo,"Radical Politics, Biocentric.  For peace, sustainability & REVOLUTION.  Tweeting as if it mattered.",2141,1082,Tue Aug 12 02:23:25 +0000 2008,1,otros
44404175,Angelique Chrisafis,petrogustavo,Paris correspondent @guardian angelique.chrisafis@theguardian.com,15903,6764,Wed Jun 03 17:16:29 +0000 2009,1,otros
36743910,Cornel West,petrogustavo,"1 of America's most provocative public intellectuals; a champion for racial justice through the traditions of the black Church,  progressive politics,  &  jazz.",1058884,199,Thu Apr 30 19:11:15 +0000 2009,1,otros
4898091,Financial Times,petrogustavo,"The best of FT journalism, including breaking news and insight.",7025263,880,Mon Apr 16 16:54:19 +0000 2007,2,otros
16469679,LauraCarlsen/Americas,petrogustavo,"Dir. https://t.co/cxNYuX8tzc, JASS Global Solidarity, conductora #HechoEnAmerica, Violeta Radio. Analyst US policy in Latin America, HR, feminist & other social movements.",2558,698,Fri Sep 26 16:14:11 +0000 2008,1,otros
26621424,sean minogue,petrogustavo,"Copywriter, exhausted father, camera-pointer | now: @tvo before: @pembina @nowtoronto | opinions are mine https://t.co/JOrilsjtRp",1067,893,Wed Mar 25 23:12:47 +0000 2009,1,otros
189376144,Naomi Klein,petrogustavo,"This Changes Everything. The Shock Doctrine. No Logo. On Fire. @UBC Professor of Climate Justice. Senior correspondent @theintercept. ""Planet Blah, Blah, Blah""",695425,3183,Sat Sep 11 02:45:59 +0000 2010,1,otros
67654599,Noticentro 1 CM&,petrogustavo,"Síganos en Facebook 👉 https://t.co/jUO1FYM1If

Emisiones de lunes a viernes:
11:00 a.m. | 8:00 p.m. | Dirección general: @YamidAmatCMI",1474794,12229,Fri Aug 21 16:50:34 +0000 2009,4,Mediocomunicacion
69516296,Natalia Springer,petrogustavo,,154765,892,Fri Aug 28 05:42:10 +0000 2009,2,otros
132297282,CODHES,petrogustavo,"La Consultoría para los Derechos Humanos y el Desplazamiento, CODHES, es una org. que promueve los derechos de las víctimas. Con carácter consultivo ante la ONU",27067,1896,Mon Apr 12 21:18:00 +0000 2010,1,otros
109997084,ASFADDES,petrogustavo,"La Asociación de Familiares de Detenidos Desaparecidos ASFADDES, es un organización de víctimas, nace en 1982 con la detención desaparición de 13 estudiantes.",5955,783,Sun Jan 31 00:27:19 +0000 2010,1,otros
59895590,Jairo Castillo A.,petrogustavo,Escritor,13292,2479,Fri Jul 24 21:39:36 +0000 2009,1,otros
121738611,La Via Campesina Español,petrogustavo,"La Vía Campesina es el movimiento internacional que agrupa a millones de campesinos y campesinas, pequeños y medianos productores, pueblos sin tierra, indígenas",15617,1280,Wed Mar 10 12:36:09 +0000 2010,1,otros
176858988,Comisión Reparación,petrogustavo,,4720,0,Tue Aug 10 16:44:19 +0000 2010,1,otros
199371286,Cloc Vía Campesina,petrogustavo,"Movimiento Continental de organizaciones de base. Soberanía Alimentaria, Reforma Agraria Integral y Popular. Somos La Vía Campesina en Latinoamerica.",8347,197,Wed Oct 06 18:03:33 +0000 2010,1,otros
7540212,GabrielGarcíaMárquez,petrogustavo,"Gabo, escritor y periodista. Cuenta en honor al maestro.",1023508,137,Tue Jul 17 19:41:57 +0000 2007,1,Periodista
143265708,Movice,petrogustavo,"Somos semilla, somos memoria, somos el sol que renace ante la impunidad, somos el Movimiento de Víctimas de Crímenes de Estado - Colombia",29238,1764,Thu May 13 01:19:23 +0000 2010,1,otros
144927419,Silvio Rodríguez,petrogustavo,Artículos publicados por Silvio Rodríguez en su Blog Segunda Cita (^SC) y sus artículos o noticias en Cubadebate (^CD),167020,6,Mon May 17 17:41:54 +0000 2010,1,Mediocomunicacion
15207287,Dr. Sara Koopman,petrogustavo,political geographer in Peace Studies at Kent State Uni (also with institutes in Finland & Canada) #Colombia #solidarity https://t.co/zA9bABJ4dx,9043,9907,Mon Jun 23 14:03:57 +0000 2008,1,otros
60954521,CIDH - IACHR,petrogustavo,Comisión Interamericana de DDHH / Inter-American Commission on Human Rights / Comissão Interamericana de DH / Commission Interaméricaine des Droits de l'Homme.,717861,2414,Tue Jul 28 16:49:00 +0000 2009,1,otros
2467791,The Washington Post,petrogustavo,Democracy Dies in Darkness.,18387824,1716,Tue Mar 27 11:19:39 +0000 2007,2,otros
19390244,Amnistía Internacional Américas,petrogustavo,Cuenta oficial del Secretariado Internacional de Amnistía Internacional.,327769,2176,Fri Jan 23 11:15:43 +0000 2009,1,otros
118434325,Orgs Difunde,petrogustavo,"Somos la 1ra App de Derechos Humanos en Colombia, descargala ya desde acá https://t.co/fWd8a0HW3k",2797,1127,Sun Feb 28 17:45:22 +0000 2010,1,otros
16958346,Climate Reality,petrogustavo,"Founded by @algore, we’re bringing the world together to stop climate change and create a healthy and prosperous future powered by clean energy.",583322,3839,Fri Oct 24 22:34:37 +0000 2008,1,otros
188683808,Pensamento Verde,petrogustavo,"Informar, conscientizar e promover ações a favor do Meio Ambiente e Sustentabilidade é a nossa missão. Visite nosso portal: http://t.co/Mzi1HFCG1T",10957,99,Thu Sep 09 10:05:10 +0000 2010,1,otros
130628574,Comisión de Justicia y Paz,petrogustavo,"Promovemos la afirmación de derechos civiles, políticos, sociales, ambientales, paz, género interdisciplinarmente en comunidades y grupos vulnerados y (bles)",42364,986,Wed Apr 07 21:25:17 +0000 2010,1,otros
25562002,Reuters Politics,petrogustavo,"U.S. political coverage, breaking news and special investigations.",281783,384,Fri Mar 20 19:42:26 +0000 2009,1,otros
15110431,Reuters Science News,petrogustavo,"From newly charted astronomical anomalies at the far reaches of the universe to the rise of nanotechnology, nobody covers science like http://t.co/RtkLii8CUo.",961572,16,Fri Jun 13 19:04:44 +0000 2008,1,otros
108488345,Sabinaquotes,petrogustavo,https://t.co/KPMQIek46C «Para Sabineros De Corazón». ✉️: info@sabinaquotes.com ~En @Sabinaquotes encontrarás vida y obra del maestro Joaquín Sabina y más…,1016212,55,Tue Jan 26 03:02:57 +0000 2010,1,otros
1652541,Reuters,petrogustavo,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",23929600,1176,Tue Mar 20 17:46:05 +0000 2007,2,otros
77302589,Democracy Now! en español,petrogustavo,"Portal en español de Democracy Now!, el informativo independiente de noticias internacionales presentado por Amy Goodman y Juan González.",35695,3326,Fri Sep 25 20:25:16 +0000 2009,1,Mediocomunicacion
1147321,virgile,petrogustavo,,334,3329,Wed Mar 14 09:48:30 +0000 2007,1,otros
73398465,Greenpeace Colombia,petrogustavo,"Greenpeace es una organización ecologista y pacifista, económica y políticamente independiente.Contacto: info@greenpeace.co",97114,2913,Fri Sep 11 14:35:47 +0000 2009,1,otros
38022021,Gobierno Digital,petrogustavo,"Promovemos un Estado más eficiente y transparente, que preste más y mejores servicios en línea, gracias a su gestión de las TIC.",267288,3034,Tue May 05 21:14:16 +0000 2009,1,otros
14834302,elespectador,petrogustavo,"Noticias de Colombia y el mundo. El Espectador, el valor de la información. @deportesEE, @EEopinion, @EspectadorVideo, @EspectadorBlogs, @TecnoEspectador,",5866033,50111,Mon May 19 16:06:03 +0000 2008,3,Mediocomunicacion
116813943,TPM: The Philosophers Magazine,petrogustavo,"TPM is The Philosophers' Magazine. Tweets are now automated. Account not routinely monitored. Please see web site for subscriptions, articles, queries, etc.",19068,1,Tue Feb 23 17:10:16 +0000 2010,1,otros
807095,The New York Times,petrogustavo,News tips? Share them here: https://t.co/ghL9OoYKMM,50802230,854,Fri Mar 02 20:41:42 +0000 2007,3,Mediocomunicacion
5988062,The Economist,petrogustavo,News and analysis with a global perspective. Subscribe here: https://t.co/9NsWz7ZwPz,25944290,137,Sat May 12 13:04:50 +0000 2007,2,otros
9633802,EL TIEMPO,petrogustavo,"Principales noticias de Colombia, el mundo, deportes, economía, política, tecnología, cultura, estilo de vida, tendencias y mucho más. El Tiempo Casa Editorial.",7600929,25291,Tue Oct 23 20:03:24 +0000 2007,4,Mediocomunicacion
45013575,teleSUR TV,petrogustavo,"Con más de 40 corresponsales en el mundo, alzamos nuestra voz donde otros medios callan. teleSUR es la señal informativa de América Latina",2002086,346,Fri Jun 05 22:21:49 +0000 2009,1,otros
138206058,Gonzalo Guillén,petrogustavo,Periodista. Fundador de @lanuevaprensaco.,464635,953,Wed Apr 28 22:49:33 +0000 2010,1,Periodista
181199293,Julian Assange,petrogustavo,"USA, the world’s internet censor, uses; slurs, lies, deceit & ICANN to block WikiLeaks just like http://t.co/y6k7F5KjRR & 56 other websites blocked from viewing",193316,87,Sat Aug 21 15:20:45 +0000 2010,1,otros
88547901,Emma Flood,petrogustavo,Me gusta analizar la realidad política.,3659,2587,Mon Nov 09 00:20:19 +0000 2009,1,otros
228414520,sagisapi,petrogustavo,"Biochemist PhD working with stem blood cells to treat cancer | Histocompatibility and immunogenetics | Andean soul, Aztec heart, Alpine mind 🇨🇴🇲🇽🇩🇪",596,192,Sun Dec 19 17:08:50 +0000 2010,1,otros
174492304,Daniel Coronell,petrogustavo,Periodista.,1556301,1720,Wed Aug 04 01:56:08 +0000 2010,4,Periodista
87266285,Hollman Morris 🚇🌳👩🏽‍🎓,petrogustavo,"Líder progresista. Exconcejal de Bogotá. Defensor DDHH, Periodista Becario Nieman @Harvard ex Director @Contravia y Canal Capital",647470,1807,Tue Nov 03 19:45:17 +0000 2009,2,Periodista
53187962,Rodrigo Lara 🇨🇴,petrogustavo,"Precandidato presidencial|Senador|
#JuntosColombia|#LeyDeTrasplantes|#ZonasLibresDeDroga|#NoMeCobrenDeMás|#AlternativasPenales|#EmpleoDigitalDigno|",138588,2620,Thu Jul 02 21:06:54 +0000 2009,1,Politico
131574396,Dilma Rousseff,petrogustavo,Primeira presidenta do Brasil,6419197,247,Sat Apr 10 17:46:14 +0000 2010,1,otros
128637475,Hugo Chávez Frías,petrogustavo,"Presidente de la República Bolivariana de Venezuela. Soldado Bolivariano, Socialista y Antiimperialista.",3884067,18,Thu Apr 01 18:45:20 +0000 2010,1,Politico
86761616,Reflexiones de Fidel,petrogustavo,"Reflexiones de Fidel, publicadas en primicia en @cubadebate.",473113,94,Sun Nov 01 17:24:22 +0000 2009,1,otros
36087400,Daniel Pacheco,petrogustavo,Periodista. Editor general en @lasillavacia. Antes en @ZonaFranca. Filosofía @UNALOficial,52373,1944,Tue Apr 28 15:06:09 +0000 2009,2,Periodista
19236074,Caracol Radio,petrogustavo,"¡Más compañía! | Primer lugar en noticias, deportes y opinión | #AlAire: https://t.co/HgdpRYJPVD",3898781,159,Tue Jan 20 13:31:40 +0000 2009,3,Mediocomunicacion
52558480,El Malpensante,petrogustavo,"Revista literaria colombiana. Hablamos bien, pensamos mal.  #lecturasparadojicas 🌶️",1134435,1118,Tue Jun 30 23:25:49 +0000 2009,1,otros
18786579,Jaime Abello Banfi,petrogustavo,Director General @FundacionGabo @etica @CentroGabo @FestivalGabo #GabrielGarciaMarquez #Gabo #FNPI #nuevoperiodismo #media #journalism #mediadev #PressFreedom,32535,8296,Fri Jan 09 00:53:11 +0000 2009,2,Periodista
7996082,EL PAÍS,petrogustavo,"La mejor información en español. Con nuestra mirada puesta en España, Europa y América. Suscríbete a los hechos: https://t.co/9NNCHlsu3H
Ayuda: @elpais_mas",8170119,789,Mon Aug 06 16:20:09 +0000 2007,2,otros
6003222,Víctor @Solano Franco,petrogustavo,"Periodista, profesor y consultor en reputación | Columnista en @AmigosTIC y @Vanguardiacom | IG: https://t.co/hOuFf2dQry",65333,3456,Sun May 13 05:47:32 +0000 2007,2,Periodista
175806207,Alejandro Gaviria,petrogustavo,Todo sobre firmas y mi campaña en @Colombiafuturo_ Voluntarios para mi candidatura (https://t.co/iiwTuvvMTW) y descarga de formulario para firmas (https://t.co/2q4sZ567e3),386929,1746,Sat Aug 07 17:31:33 +0000 2010,2,otros
15930883,Vladdo,petrogustavo,"#Bogotemático. Mi bebida favorita es el agua, pero suelo agregarle un poco de whisky, para contrarrestar el sabor del cloro.",1354712,3034,Thu Aug 21 13:08:44 +0000 2008,2,otros
137908875,Claudia López 👍,petrogustavo,"Primera Alcaldesa de Bogotá. Orgullosa bogotana y ciudadana. ¡Inspiramos, unimos y ganamos! #ClaudiaAlcaldesa 💚💜 #JuntosCuidamosBogotá",2690506,2601,Wed Apr 28 03:12:07 +0000 2010,4,Politico
60093623,Constanza Vieira 🔻,petrogustavo,Periodista/Heavy Metal Colombia: Cubriendo la dosis personal de plomo que cada cual tiene asignada en este país.,17246,1945,Sat Jul 25 16:36:08 +0000 2009,1,Periodista
39203045,Residente,petrogustavo,René Pérez Joglar https://t.co/yWwuEQzn1F https://t.co/CbJ43lUAOB,6108353,1794,Mon May 11 06:01:58 +0000 2009,1,otros
50442705,Fidel Cano Correa,petrogustavo,Periodista,182242,1599,Wed Jun 24 21:14:35 +0000 2009,2,Periodista
117777080,Rolnan de la Rosa,petrogustavo,Nada humano puede ser ajeno,269,584,Fri Feb 26 15:42:49 +0000 2010,1,otros
168156777,Agencia Prensa Rural,petrogustavo,Somos periodismo y comunicación para la Paz y los DDHH. Fundada por campesin@s de la @ACVCRAN. Toda nuestra producción audiovisual en canal Prensa Rural YouTube,66252,4030,Sun Jul 18 15:11:52 +0000 2010,1,Periodista
16589206,WikiLeaks,petrogustavo,"Securely submit leaks: https://t.co/676V6mG02v
PGP: A04C 5E09 ED02 B328 03EB 6116 93ED 732E
Shop: @WikiLeaksShop
Defend: https://t.co/vjSZXJDoI2",5567069,7469,Sat Oct 04 06:41:05 +0000 2008,1,otros
74201578,Verdad Abierta,petrogustavo,"Desde octubre de 2008, hacemos periodismo de investigación sobre el conflicto armado en Colombia. Apoya nuestra Vaki: https://t.co/Brom84XXwn",93458,1361,Mon Sep 14 16:53:24 +0000 2009,1,Periodista
197201052,¡Yo Cuido mi Voto!,petrogustavo,¡ Yo Cuido mi Voto! y tú? ¡Cuida tu Voto! 🔎🔎,4498,2567,Thu Sep 30 22:08:56 +0000 2010,1,otros
77625278,Somos 13 millones,petrogustavo,Ciudadanos activistas. Luchamos contra la Corrupción. ¡Somos animalistas!,18449,5057,Sun Sep 27 01:23:36 +0000 2009,1,otros
70594101,José Gregorio Hdez G,petrogustavo,,53948,897,Tue Sep 01 04:09:58 +0000 2009,1,otros
131582719,Control Ciudadano TV,petrogustavo,Veeduría Ciudadana Colombiana: seguimiento al adecuado y correcto manejo  de la televisión,1494,1795,Sat Apr 10 18:17:46 +0000 2010,1,Mediocomunicacion
184618018,ALEX VERNOT,petrogustavo,"Abogado, defensor de derechos humanos y excandidato independiente a la Alcaldía de Bogotá. Autor de varios libros y productor de documentales.",7235,6117,Mon Aug 30 01:29:06 +0000 2010,1,otros
98781946,Iván Cepeda Castro,petrogustavo,Senador de la República de Colombia. Defensor de la Paz y los Derechos Humanos. https://t.co/FFwPnXY9Wr,1485103,921,Wed Dec 23 03:17:20 +0000 2009,2,Politico
51163785,Edilberto Guerrero Ramos,petrogustavo,"EXAlcalde La Candelaria en Bogota Humana. PactoHistorico Temas: #EconomiaPopular, Arte Cultura, Patrimonio Vivo, Constitución 91, Iniciativa política. UN",2570,3287,Fri Jun 26 18:19:00 +0000 2009,1,Politico
45986928,DOCTOR KRAPULA,petrogustavo,"Banda alternativa, libre e independiente Contacto: doctorkrapula@doctorkrapula.net / Gestores del fest @vivaelplaneta / https://t.co/CsOOORl6hk",341827,405,Wed Jun 10 00:14:05 +0000 2009,1,otros
82433502,Eduardo Noriega,petrogustavo,"Abogado Externadista, Samario, educación y comunicaciones.",8063,8486,Wed Oct 14 19:14:45 +0000 2009,1,otros
98708202,El Ciudadano,petrogustavo,,198871,204,Tue Dec 22 19:59:42 +0000 2009,1,otros
49411494,Claudia López Garzón,petrogustavo,Journalist | Digital Marketing and Communications Consultant.,18730,2307,Sun Jun 21 20:04:01 +0000 2009,1,otros
54542796,Papereza,petrogustavo,"Me llegó por guassap, gvn.",2810,2794,Tue Jul 07 13:19:41 +0000 2009,1,otros
57107167,Twibbon,petrogustavo,"A Twibbon campaign is your very own microsite where users can support your cause, brand or organisation in a variety of ways.",2958767,4,Wed Jul 15 19:14:04 +0000 2009,1,otros
21425125,UberSocial,petrogustavo,"A full-featured, customizable Twitter app just for you.",12370729,2101,Fri Feb 20 19:30:51 +0000 2009,1,otros
111654767,luisrodevia 🏄‍♂️,petrogustavo,"Retuitero. Salud Publica, MedioAmbiente. caminante, surfista y animador de redes",25648,23786,Fri Feb 05 18:02:27 +0000 2010,1,otros
116225060,victor gonzalez,petrogustavo,,64,938,Sun Feb 21 17:11:28 +0000 2010,1,otros
72380374,Humberto Huertas 🐝,petrogustavo,"Editor productor y realizador toda una vida en televisión , amante de Pink Floyd las nobles causas y el budismo",675,1028,Mon Sep 07 20:59:19 +0000 2009,1,Periodista
103520177,fund juvenil vida,petrogustavo,entidad sin animo de lucro al servicio de quienes requieren una mano solidaria.,104,65,Sun Jan 10 08:32:40 +0000 2010,1,otros
73752804,HUGO  PIEDRAHITA,petrogustavo,Todos por la paz de todos,131,373,Sat Sep 12 22:44:36 +0000 2009,1,otros
79551099,Katherin Castellanos,petrogustavo,Mujer en reconstrucción.,1472,1390,Sat Oct 03 19:53:14 +0000 2009,1,otros
106640158,Pedro Alberto,petrogustavo,,298,59,Wed Jan 20 05:33:14 +0000 2010,1,otros
102215881,Holding DIGITAL,petrogustavo,"🌐 Agencia de transformación digital...
✉️info@holdingdigital.com 
📲+57 3138928663",808,1640,Wed Jan 06 00:28:50 +0000 2010,1,otros
61220613,Juan Carlos Gomez,petrogustavo,investigador de la u de los andes,451,1162,Wed Jul 29 15:29:28 +0000 2009,1,otros
61625410,Angelica Marin,petrogustavo,"Madre, mujer feliz que vive la vida, hago politica por convicción, Socióloga por deformación académica... Sigo en pie de lucha",2336,1167,Thu Jul 30 23:02:40 +0000 2009,1,otros
22512631,GilsonPuerta,petrogustavo,""" Cuando te quieren hacer caer, esperalos tendido en el suelo"".",1002,3215,Mon Mar 02 18:04:38 +0000 2009,1,otros
35013719,Noticias RCN,petrogustavo,Vamos #ConTodaPorColombia 🇨🇴,8164241,2276,Fri Apr 24 19:28:30 +0000 2009,4,Mediocomunicacion
62624175,CumbreMundialdePaz,petrogustavo,,38,57,Mon Aug 03 21:17:30 +0000 2009,1,otros
10253742,moritzjakobsen,petrogustavo,"π riding, between opinion and life, world citizen, kind of gardener, pantheist. Namasté",10449,10989,Wed Nov 14 18:05:49 +0000 2007,1,otros
56599191,Ricardo Silva Romero,petrogustavo,Escritor,141071,9824,Tue Jul 14 03:58:39 +0000 2009,2,otros
57692747,Nelson Enrique Parra,petrogustavo,Entrenamiento de Voceros - Prensa / Comunicaciones // LinkedIN https://t.co/OLuzGOYIhv,2962,2490,Fri Jul 17 16:53:44 +0000 2009,1,otros
57045270,tpolitica,petrogustavo,Analytics for politics 2.0,116,0,Wed Jul 15 15:24:26 +0000 2009,1,otros
15066679,Orazal Zerímar,petrogustavo,Lázaro Ramírez. Al derecho y al revés pero con el mismo sentido,1424,2042,Mon Jun 09 22:43:47 +0000 2008,1,otros
59211923,Juan Carlos Granados,petrogustavo,,241,1,Wed Jul 22 18:52:24 +0000 2009,1,otros
25185308,Sergio Fajardo,petrogustavo,Ph.D. en Matemáticas. Univ. of Wisconsin-Madison. Excandidato presidencial 2018. Gobernador de Antioquia 2012-2015. Alcalde de Medellín 2004-2007.,1598285,588,Wed Mar 18 23:37:14 +0000 2009,3,Politico
14474239,cronopio,petrogustavo,"Node.js fan, enjoying life, Software Engineer.
Do not express the views of my employer.

¡Fuerza , fuerza, Guardia, guardia !

#VivaLaMinga

Soy #ColombiaHumana",1507,1997,Tue Apr 22 13:09:29 +0000 2008,1,otros
9252212,CNN Political Ticker,petrogustavo,This account is no longer active. Please follow @CNNPolitics for updates from our politics team.,199039,36,Thu Oct 04 21:12:49 +0000 2007,1,otros
17572957,Mauricio Jaramillo Marín,petrogustavo,"Periodista • Tecnología, Innovación, Ciencia, con @ImpactoTIC y @AmigosTIC • Periodismo, con @HangoutsPer • 🎙️💻🙏💡💙⚽️🇨🇴",69146,7476,Sun Nov 23 14:16:36 +0000 2008,2,Periodista
17295800,Sin pelos en la...,petrogustavo,Astuta y permisiva.,11007,1559,Mon Nov 10 21:38:04 +0000 2008,1,otros
27849097,Valentina Uribe,petrogustavo,Llorentina. Retwitteadora profesional.,5625,2561,Tue Mar 31 10:54:22 +0000 2009,1,otros
38508530,Transparencia Col,petrogustavo,"Transparencia por Colombia. Capítulo Nacional de @Anticorruption, Organización No Gubernamental líder en el mundo en la lucha contra la corrupción.",32037,3365,Thu May 07 20:22:09 +0000 2009,2,otros
55127114,Martha P Avila,petrogustavo,Periodista asesora en temas de comunicaciones 360. Aquí solo encontrará mis opiniones personales,511,1001,Thu Jul 09 03:22:49 +0000 2009,1,Periodista
50181947,maria adelaidavqz,petrogustavo,,40,104,Wed Jun 24 02:14:43 +0000 2009,1,otros
56805075,Lucio Torres,petrogustavo,Soy del Caribe. Comunicador Social Periodista. Director de Vox Populi. Docente de derechos humanos. Expre-candidato presidencial,1403,273,Tue Jul 14 20:24:47 +0000 2009,1,Periodista
55723736,Camilo Trout Lastra,petrogustavo,"Economista Senior @ANDI_Colombia
Econ y MEcon @JaverianaEcon MBA @FIUBusiness",479,1361,Sat Jul 11 01:38:14 +0000 2009,1,otros
47402728,Santiago R.,petrogustavo,Indie Rock n' Roll it's all I need... mucho Apple... one is best. Sin música no hay nada. I could always stay.,912,1957,Mon Jun 15 18:21:26 +0000 2009,1,otros
35412479,Pensar Verde,petrogustavo,Activismo y educación ambiental,8632,462,Sun Apr 26 05:34:05 +0000 2009,1,otros
18724193,Barrios de Bogotá,petrogustavo,"Información y Noticias Locales desde los Barrios de Bogota ! ! ! ! !!!
#3 en Twitter en COLOMBIA para Noticias Locales",7003,2506,Wed Jan 07 15:15:25 +0000 2009,1,Mediocomunicacion
34965351,La Eche,petrogustavo,"Twitter no es mi diario. Pastusa hasta el tuétano, querendona de Bogotá.",11131,1731,Fri Apr 24 16:15:24 +0000 2009,1,otros
15311907,@Arttesano 🍃🔬🚴‍♂️💜,petrogustavo,"Activista - Comunicador - Artesano
@OpenStreetMapCo @SapiensCol @Canairq @RedAireCo",9175,6366,Thu Jul 03 19:50:11 +0000 2008,1,otros
29989435,Pablo Abitbol,petrogustavo,"Politólogo, Filósofo, Economista. Profesor. Diseño Institucional, Aprendizaje Colectivo, Construcción de Paz. Grupo Regional de Memoria Histórica @utboficial",5738,2929,Thu Apr 09 14:04:53 +0000 2009,1,otros
38026421,Colombia nätverket,petrogustavo,För fred och rättvisa i Colombia - For peace and justice in Colombia,618,91,Tue May 05 21:32:53 +0000 2009,1,otros
29607462,Lucas Peña,petrogustavo,"Sociólogo de @UNALOficial, rotario, viajero y lector de prensa. @Rotary Peace Fellow 2014/15-@UBRotaryPeace",6840,5585,Wed Apr 08 01:46:30 +0000 2009,1,otros
15353297,Camilo Andrés García,petrogustavo,Cristiano. Periodista. Ya no creo en el periodismo tradicional. Creo en Internet. Viceministro del amort. Intentando crear una empresa.,30020,6422,Tue Jul 08 13:53:57 +0000 2008,1,Politico
15997828,andres lombana-bermudez,petrogustavo,"assistant professor of communication @UniJaveriana |faculty associate @BKCHarvard |researcher @centroISUR |music @elektrodomestik |team @Sciente_Lab, @CdeC_Col",1445,1487,Tue Aug 26 15:28:09 +0000 2008,1,otros
14154757,Germán Bustos,petrogustavo,"Escritor, comunicador y educador.  Ambientalista,  queer. Bloguero, columnista,  escribiendo libros.",1077,1488,Sat Mar 15 21:46:43 +0000 2008,1,Periodista
29596009,Ella,petrogustavo,Cambia Colombia Cambia!,997,1369,Wed Apr 08 00:55:44 +0000 2009,1,otros
15114233,Juan David Escobar,petrogustavo,A la luz de mi linterna ladran perros.,3451,1491,Sat Jun 14 04:02:21 +0000 2008,2,otros
15239537,Elbrujo,petrogustavo,El rechazo a lo que que se ha vuelto natural en Colombia y el mundo: La manipulación. Politica y Televisión dos temas en +140 caracteres,2549,528,Thu Jun 26 02:39:05 +0000 2008,1,otros
17617530,Catalinapordiós,petrogustavo,"Columnista en @ElEspectador, directora de @volcanicasrev, autora de #LasMujeresQueLuchanSeEncuentran, una de las @viejas_verdes, hija de Elegguá. #MiPrimerAcoso",54075,4149,Tue Nov 25 11:35:50 +0000 2008,1,Periodista
17220934,Al Gore,petrogustavo,,2986431,42,Thu Nov 06 22:21:18 +0000 2008,1,otros
43758060,Imagina Colombia,petrogustavo,,359,77,Sun May 31 21:19:48 +0000 2009,1,otros
44718252,Evolucion Colombia,petrogustavo,"Evolución Colombia  un Horizonte compartido.
diálogo creativo y multisectorial en el que tu puedes hacer parte.",305,4,Thu Jun 04 20:54:22 +0000 2009,1,otros
37814671,Redes Colombia,petrogustavo,Yo Soy Colombia! Red de Colombia en el Mundo. Sitio Oficial http://t.co/sypJ4zKmoO http://t.co/UNUJUn9B8o G+ RM Blogger http://t.co/PhgYcGLuHS 4Sq Tumblr Skype,26754,24275,Tue May 05 01:02:24 +0000 2009,1,
24964484,Colombia Incluyente,petrogustavo,http://t.co/ctnPAy8gUv es una plataforma pensada y construida para favorecer la participación e interactividad de todos los interesados en RSE,14721,172,Tue Mar 17 21:59:46 +0000 2009,1,
13332712,Jaheaga,petrogustavo,"Aquí puede leer bobadas así como destellos de brillantez, pero no espere mucho pues me la paso viendo series",777,946,Mon Feb 11 03:25:32 +0000 2008,1,
535520900,Libia Mosquera V. PHD en Derecho Civil Roma-Italia,ingrodolfohdez,"Directora de Cooperación Internacional del Distrito de Buenaventura. 

Ex-cónsul de Colombia en Washington D.C.  Ex-asesora en Ministerio de Defensa Nacional",1265,697,Sat Mar 24 17:02:30 +0000 2012,1,
114469124,Alberto Linero,ingrodolfohdez,Caribe Universal 🏝 Conferencista 🎙Escritor 📝 Periodista 🗞 PhD en Educacion. #AmarEsGanarloTodo 📖 YA DISPONIBLE EN: https://t.co/Mvi5pKys0o,3284711,104,Mon Feb 15 14:31:43 +0000 2010,2,Periodista
176826801,Julian Steban,ingrodolfohdez,"Ex Jugador de Fútbol En Millonarios Fc,Bogotá Fc.   Comunicador Social, Asesor Político.        Estudiante de Derecho",305,451,Tue Aug 10 15:02:44 +0000 2010,1,otros
1401310827806875650,Juventudes Liga de Gobernantes Anticorrupción,ingrodolfohdez,"Comité de Juventudes Liga de gobernantes anticorrupción
¡NO ROBAR,NO MENTIR,NO TRAICIONAR!
@ligagobernantes
@ingrodolfohdez
juventudesligadegobernates@gmail.com",92,41,Sat Jun 05 22:52:01 +0000 2021,1,
191116947,Kienyke,ingrodolfohdez,"Somos el primer medio nativo digital de Colombia. Encuentra aquí noticias, datos y la actualidad de Colombia y el mundo. @ForosK_Kienyke @kienyketv @kienykefm",227336,3974,Wed Sep 15 17:04:20 +0000 2010,2,Mediocomunicacion
74045723,William Dau Chamatt,ingrodolfohdez,Alcalde de Cartagena de Indias 2020 - 2023,17004,196,Mon Sep 14 02:37:18 +0000 2009,1,Politico
987294307,Virna Johnson,ingrodolfohdez,"Alcaldesa de @SantaMartaDTCH. ¡Creo en Dios! Administradora, Esp. en Admón. Pública, MSc. Exdirectora @jjbb2017, Exgerente SETP StaMta. #ElCambioEsImparable ✊🧡",25116,191,Mon Dec 03 19:37:12 +0000 2012,2,Politico
953276019435278337,Fabián Mayorga 📢,ingrodolfohdez,"Politólogo en formación, Activista social y político, Defensor de causas ciudadanas, opiniones muy personales.",883,763,Tue Jan 16 14:41:28 +0000 2018,1,
2321328781,Alejandro Villanueva,ingrodolfohdez,"DesIgual, La Direkta, La OrejaRoja.",25088,506,Fri Jan 31 20:30:41 +0000 2014,2,otros
